STATEFP	YEAR	INDICATOR	VALUE	STATE	STATEABBREVIATION
25	2008	Med_AMAT_fac	0	Massachusetts	MA
20	2008	Med_AMAT_fac	0	Kansas	KS
32	2008	Med_AMAT_fac	0	Nevada	NV
13	2008	Med_AMAT_fac	0	Georgia	GA
53	2008	Med_AMAT_fac	0	Washington	WA
27	2008	Med_AMAT_fac	0	Minnesota	MN
00	2008	Med_AMAT_fac	0	United States	US
34	2008	Med_AMAT_fac	0	New Jersey	NJ
49	2008	Med_AMAT_fac	0	Utah	UT
18	2008	Med_AMAT_fac	0	Indiana	IN
46	2008	Med_AMAT_fac	0	South Dakota	SD
45	2008	Med_AMAT_fac	0	South Carolina	SC
38	2008	Med_AMAT_fac	0	North Dakota	ND
22	2008	Med_AMAT_fac	0	Louisiana	LA
33	2008	Med_AMAT_fac	0	New Hampshire	NH
56	2008	Med_AMAT_fac	0	Wyoming	WY
37	2008	Med_AMAT_fac	0	North Carolina	NC
28	2008	Med_AMAT_fac	0	Mississippi	MS
11	2008	Med_AMAT_fac	0	District of Columbia	DC
05	2008	Med_AMAT_fac	0	Arkansas	AR
41	2008	Med_AMAT_fac	0	Oregon	OR
55	2008	Med_AMAT_fac	0	Wisconsin	WI
44	2008	Med_AMAT_fac	0	Rhode Island	RI
35	2008	Med_AMAT_fac	0	New Mexico	NM
17	2008	Med_AMAT_fac	0	Illinois	IL
26	2008	Med_AMAT_fac	0	Michigan	MI
36	2008	Med_AMAT_fac	0	New York	NY
15	2008	Med_AMAT_fac	0	Hawaii	HI
47	2008	Med_AMAT_fac	0	Tennessee	TN
40	2008	Med_AMAT_fac	0	Oklahoma	OK
21	2008	Med_AMAT_fac	0	Kentucky	KY
39	2008	Med_AMAT_fac	0	Ohio	OH
12	2008	Med_AMAT_fac	0	Florida	FL
29	2008	Med_AMAT_fac	0	Missouri	MO
51	2008	Med_AMAT_fac	0	Virginia	VA
72	2008	Med_AMAT_fac	0	Puerto Rico	PR
31	2008	Med_AMAT_fac	0	Nebraska	NE
24	2013	SA_fac	324	Maryland	MD
04	2013	SA_fac	273	Arizona	AZ
50	2013	SA_fac	36	Vermont	VT
42	2013	SA_fac	460	Pennsylvania	PA
10	2013	SA_fac	34	Delaware	DE
01	2013	SA_fac	101	Alabama	AL
09	2013	SA_fac	145	Connecticut	CT
16	2013	SA_fac	88	Idaho	ID
48	2013	SA_fac	383	Texas	TX
19	2013	SA_fac	101	Iowa	IA
54	2013	SA_fac	78	West Virginia	WV
02	2013	SA_fac	70	Alaska	AK
23	2013	SA_fac	188	Maine	ME
06	2013	SA_fac	1338	California	CA
30	2013	SA_fac	52	Montana	MT
08	2013	SA_fac	397	Colorado	CO
25	2013	SA_fac	259	Massachusetts	MA
20	2013	SA_fac	205	Kansas	KS
32	2013	SA_fac	64	Nevada	NV
13	2013	SA_fac	200	Georgia	GA
53	2013	SA_fac	417	Washington	WA
27	2013	SA_fac	310	Minnesota	MN
00	2013	SA_fac	11696	United States	US
34	2013	SA_fac	320	New Jersey	NJ
49	2013	SA_fac	137	Utah	UT
18	2013	SA_fac	241	Indiana	IN
46	2013	SA_fac	58	South Dakota	SD
45	2013	SA_fac	84	South Carolina	SC
38	2013	SA_fac	58	North Dakota	ND
22	2013	SA_fac	100	Louisiana	LA
33	2013	SA_fac	42	New Hampshire	NH
56	2013	SA_fac	43	Wyoming	WY
37	2013	SA_fac	353	North Carolina	NC
28	2013	SA_fac	75	Mississippi	MS
11	2013	SA_fac	30	District of Columbia	DC
05	2013	SA_fac	74	Arkansas	AR
41	2013	SA_fac	206	Oregon	OR
55	2013	SA_fac	212	Wisconsin	WI
44	2013	SA_fac	54	Rhode Island	RI
35	2013	SA_fac	110	New Mexico	NM
17	2013	SA_fac	583	Illinois	IL
26	2013	SA_fac	439	Michigan	MI
36	2013	SA_fac	809	New York	NY
15	2013	SA_fac	116	Hawaii	HI
47	2013	SA_fac	178	Tennessee	TN
40	2013	SA_fac	178	Oklahoma	OK
21	2013	SA_fac	294	Kentucky	KY
39	2013	SA_fac	290	Ohio	OH
12	2013	SA_fac	474	Florida	FL
29	2013	SA_fac	246	Missouri	MO
51	2013	SA_fac	145	Virginia	VA
72	2013	SA_fac	116	Puerto Rico	PR
31	2013	SA_fac	104	Nebraska	NE
24	2013	SMAT_fac	144	Maryland	MD
04	2013	SMAT_fac	84	Arizona	AZ
50	2013	SMAT_fac	17	Vermont	VT
42	2013	SMAT_fac	130	Pennsylvania	PA
10	2013	SMAT_fac	12	Delaware	DE
01	2013	SMAT_fac	30	Alabama	AL
09	2013	SMAT_fac	47	Connecticut	CT
16	2013	SMAT_fac	8	Idaho	ID
48	2013	SMAT_fac	119	Texas	TX
19	2013	SMAT_fac	9	Iowa	IA
54	2013	SMAT_fac	30	West Virginia	WV
02	2013	SMAT_fac	9	Alaska	AK
23	2013	SMAT_fac	45	Maine	ME
06	2013	SMAT_fac	317	California	CA
30	2013	SMAT_fac	10	Montana	MT
08	2013	SMAT_fac	56	Colorado	CO
25	2013	SMAT_fac	122	Massachusetts	MA
20	2013	SMAT_fac	27	Kansas	KS
32	2013	SMAT_fac	17	Nevada	NV
13	2013	SMAT_fac	74	Georgia	GA
53	2013	SMAT_fac	62	Washington	WA
27	2013	SMAT_fac	53	Minnesota	MN
00	2013	SMAT_fac	2967	United States	US
34	2013	SMAT_fac	80	New Jersey	NJ
49	2013	SMAT_fac	32	Utah	UT
18	2013	SMAT_fac	38	Indiana	IN
46	2013	SMAT_fac	6	South Dakota	SD
45	2013	SMAT_fac	25	South Carolina	SC
38	2013	SMAT_fac	3	North Dakota	ND
22	2013	SMAT_fac	16	Louisiana	LA
33	2013	SMAT_fac	13	New Hampshire	NH
56	2013	SMAT_fac	5	Wyoming	WY
37	2013	SMAT_fac	90	North Carolina	NC
28	2013	SMAT_fac	11	Mississippi	MS
11	2013	SMAT_fac	12	District of Columbia	DC
05	2013	SMAT_fac	13	Arkansas	AR
41	2013	SMAT_fac	33	Oregon	OR
55	2013	SMAT_fac	55	Wisconsin	WI
44	2013	SMAT_fac	25	Rhode Island	RI
35	2013	SMAT_fac	30	New Mexico	NM
17	2013	SMAT_fac	123	Illinois	IL
26	2013	SMAT_fac	94	Michigan	MI
36	2013	SMAT_fac	406	New York	NY
15	2013	SMAT_fac	8	Hawaii	HI
47	2013	SMAT_fac	37	Tennessee	TN
40	2013	SMAT_fac	23	Oklahoma	OK
21	2013	SMAT_fac	34	Kentucky	KY
39	2013	SMAT_fac	73	Ohio	OH
12	2013	SMAT_fac	119	Florida	FL
29	2013	SMAT_fac	55	Missouri	MO
51	2013	SMAT_fac	60	Virginia	VA
72	2013	SMAT_fac	12	Puerto Rico	PR
31	2013	SMAT_fac	12	Nebraska	NE
24	2013	TMAT_fac	30	Maryland	MD
04	2013	TMAT_fac	19	Arizona	AZ
50	2013	TMAT_fac	6	Vermont	VT
42	2013	TMAT_fac	22	Pennsylvania	PA
10	2013	TMAT_fac	8	Delaware	DE
01	2013	TMAT_fac	8	Alabama	AL
09	2013	TMAT_fac	15	Connecticut	CT
16	2013	TMAT_fac	2	Idaho	ID
48	2013	TMAT_fac	23	Texas	TX
19	2013	TMAT_fac	3	Iowa	IA
54	2013	TMAT_fac	8	West Virginia	WV
02	2013	TMAT_fac	0	Alaska	AK
23	2013	TMAT_fac	2	Maine	ME
06	2013	TMAT_fac	65	California	CA
30	2013	TMAT_fac	1	Montana	MT
08	2013	TMAT_fac	9	Colorado	CO
25	2013	TMAT_fac	27	Massachusetts	MA
20	2013	TMAT_fac	2	Kansas	KS
32	2013	TMAT_fac	5	Nevada	NV
13	2013	TMAT_fac	18	Georgia	GA
53	2013	TMAT_fac	8	Washington	WA
27	2013	TMAT_fac	12	Minnesota	MN
00	2013	TMAT_fac	576	United States	US
34	2013	TMAT_fac	16	New Jersey	NJ
49	2013	TMAT_fac	11	Utah	UT
18	2013	TMAT_fac	8	Indiana	IN
46	2013	TMAT_fac	0	South Dakota	SD
45	2013	TMAT_fac	11	South Carolina	SC
38	2013	TMAT_fac	0	North Dakota	ND
22	2013	TMAT_fac	7	Louisiana	LA
33	2013	TMAT_fac	3	New Hampshire	NH
56	2013	TMAT_fac	0	Wyoming	WY
37	2013	TMAT_fac	21	North Carolina	NC
28	2013	TMAT_fac	1	Mississippi	MS
11	2013	TMAT_fac	1	District of Columbia	DC
05	2013	TMAT_fac	2	Arkansas	AR
41	2013	TMAT_fac	8	Oregon	OR
55	2013	TMAT_fac	7	Wisconsin	WI
44	2013	TMAT_fac	6	Rhode Island	RI
35	2013	TMAT_fac	4	New Mexico	NM
17	2013	TMAT_fac	21	Illinois	IL
26	2013	TMAT_fac	20	Michigan	MI
36	2013	TMAT_fac	57	New York	NY
15	2013	TMAT_fac	2	Hawaii	HI
47	2013	TMAT_fac	5	Tennessee	TN
40	2013	TMAT_fac	2	Oklahoma	OK
21	2013	TMAT_fac	7	Kentucky	KY
39	2013	TMAT_fac	10	Ohio	OH
12	2013	TMAT_fac	33	Florida	FL
29	2013	TMAT_fac	5	Missouri	MO
51	2013	TMAT_fac	14	Virginia	VA
72	2013	TMAT_fac	0	Puerto Rico	PR
31	2013	TMAT_fac	1	Nebraska	NE
24	2013	AMAT_fac	0	Maryland	MD
04	2013	AMAT_fac	0	Arizona	AZ
50	2013	AMAT_fac	0	Vermont	VT
42	2013	AMAT_fac	0	Pennsylvania	PA
10	2013	AMAT_fac	0	Delaware	DE
01	2013	AMAT_fac	0	Alabama	AL
09	2013	AMAT_fac	0	Connecticut	CT
16	2013	AMAT_fac	0	Idaho	ID
48	2013	AMAT_fac	0	Texas	TX
19	2013	AMAT_fac	0	Iowa	IA
54	2013	AMAT_fac	0	West Virginia	WV
02	2013	AMAT_fac	0	Alaska	AK
23	2013	AMAT_fac	0	Maine	ME
06	2013	AMAT_fac	0	California	CA
30	2013	AMAT_fac	0	Montana	MT
08	2013	AMAT_fac	0	Colorado	CO
25	2013	AMAT_fac	0	Massachusetts	MA
20	2013	AMAT_fac	0	Kansas	KS
32	2013	AMAT_fac	0	Nevada	NV
13	2013	AMAT_fac	0	Georgia	GA
53	2013	AMAT_fac	0	Washington	WA
27	2013	AMAT_fac	0	Minnesota	MN
00	2013	AMAT_fac	0	United States	US
34	2013	AMAT_fac	0	New Jersey	NJ
49	2013	AMAT_fac	0	Utah	UT
18	2013	AMAT_fac	0	Indiana	IN
46	2013	AMAT_fac	0	South Dakota	SD
45	2013	AMAT_fac	0	South Carolina	SC
38	2013	AMAT_fac	0	North Dakota	ND
22	2013	AMAT_fac	0	Louisiana	LA
33	2013	AMAT_fac	0	New Hampshire	NH
56	2013	AMAT_fac	0	Wyoming	WY
37	2013	AMAT_fac	0	North Carolina	NC
28	2013	AMAT_fac	0	Mississippi	MS
11	2013	AMAT_fac	0	District of Columbia	DC
05	2013	AMAT_fac	0	Arkansas	AR
41	2013	AMAT_fac	0	Oregon	OR
55	2013	AMAT_fac	0	Wisconsin	WI
44	2013	AMAT_fac	0	Rhode Island	RI
35	2013	AMAT_fac	0	New Mexico	NM
17	2013	AMAT_fac	0	Illinois	IL
26	2013	AMAT_fac	0	Michigan	MI
36	2013	AMAT_fac	0	New York	NY
15	2013	AMAT_fac	0	Hawaii	HI
47	2013	AMAT_fac	0	Tennessee	TN
40	2013	AMAT_fac	0	Oklahoma	OK
21	2013	AMAT_fac	0	Kentucky	KY
39	2013	AMAT_fac	0	Ohio	OH
12	2013	AMAT_fac	0	Florida	FL
29	2013	AMAT_fac	0	Missouri	MO
51	2013	AMAT_fac	0	Virginia	VA
72	2013	AMAT_fac	0	Puerto Rico	PR
31	2013	AMAT_fac	0	Nebraska	NE
24	2013	Med_SA_fac	203	Maryland	MD
04	2013	Med_SA_fac	149	Arizona	AZ
50	2013	Med_SA_fac	31	Vermont	VT
42	2013	Med_SA_fac	376	Pennsylvania	PA
10	2013	Med_SA_fac	21	Delaware	DE
01	2013	Med_SA_fac	50	Alabama	AL
09	2013	Med_SA_fac	117	Connecticut	CT
16	2013	Med_SA_fac	62	Idaho	ID
48	2013	Med_SA_fac	222	Texas	TX
19	2013	Med_SA_fac	87	Iowa	IA
54	2013	Med_SA_fac	63	West Virginia	WV
02	2013	Med_SA_fac	52	Alaska	AK
23	2013	Med_SA_fac	165	Maine	ME
06	2013	Med_SA_fac	443	California	CA
30	2013	Med_SA_fac	42	Montana	MT
08	2013	Med_SA_fac	182	Colorado	CO
25	2013	Med_SA_fac	169	Massachusetts	MA
20	2013	Med_SA_fac	142	Kansas	KS
32	2013	Med_SA_fac	29	Nevada	NV
13	2013	Med_SA_fac	95	Georgia	GA
53	2013	Med_SA_fac	227	Washington	WA
27	2013	Med_SA_fac	128	Minnesota	MN
00	2013	Med_SA_fac	6761	United States	US
34	2013	Med_SA_fac	156	New Jersey	NJ
49	2013	Med_SA_fac	72	Utah	UT
18	2013	Med_SA_fac	147	Indiana	IN
46	2013	Med_SA_fac	41	South Dakota	SD
45	2013	Med_SA_fac	54	South Carolina	SC
38	2013	Med_SA_fac	20	North Dakota	ND
22	2013	Med_SA_fac	56	Louisiana	LA
33	2013	Med_SA_fac	25	New Hampshire	NH
56	2013	Med_SA_fac	35	Wyoming	WY
37	2013	Med_SA_fac	225	North Carolina	NC
28	2013	Med_SA_fac	50	Mississippi	MS
11	2013	Med_SA_fac	15	District of Columbia	DC
05	2013	Med_SA_fac	24	Arkansas	AR
41	2013	Med_SA_fac	144	Oregon	OR
55	2013	Med_SA_fac	156	Wisconsin	WI
44	2013	Med_SA_fac	50	Rhode Island	RI
35	2013	Med_SA_fac	79	New Mexico	NM
17	2013	Med_SA_fac	262	Illinois	IL
26	2013	Med_SA_fac	302	Michigan	MI
36	2013	Med_SA_fac	694	New York	NY
15	2013	Med_SA_fac	29	Hawaii	HI
47	2013	Med_SA_fac	100	Tennessee	TN
40	2013	Med_SA_fac	117	Oklahoma	OK
21	2013	Med_SA_fac	115	Kentucky	KY
39	2013	Med_SA_fac	245	Ohio	OH
12	2013	Med_SA_fac	170	Florida	FL
29	2013	Med_SA_fac	155	Missouri	MO
51	2013	Med_SA_fac	81	Virginia	VA
72	2013	Med_SA_fac	9	Puerto Rico	PR
31	2013	Med_SA_fac	77	Nebraska	NE
24	2013	Med_SMAT_fac	121	Maryland	MD
04	2013	Med_SMAT_fac	52	Arizona	AZ
50	2013	Med_SMAT_fac	16	Vermont	VT
42	2013	Med_SMAT_fac	112	Pennsylvania	PA
10	2013	Med_SMAT_fac	8	Delaware	DE
01	2013	Med_SMAT_fac	11	Alabama	AL
09	2013	Med_SMAT_fac	42	Connecticut	CT
16	2013	Med_SMAT_fac	5	Idaho	ID
48	2013	Med_SMAT_fac	44	Texas	TX
19	2013	Med_SMAT_fac	4	Iowa	IA
54	2013	Med_SMAT_fac	22	West Virginia	WV
02	2013	Med_SMAT_fac	6	Alaska	AK
23	2013	Med_SMAT_fac	38	Maine	ME
06	2013	Med_SMAT_fac	134	California	CA
30	2013	Med_SMAT_fac	8	Montana	MT
08	2013	Med_SMAT_fac	36	Colorado	CO
25	2013	Med_SMAT_fac	88	Massachusetts	MA
20	2013	Med_SMAT_fac	15	Kansas	KS
32	2013	Med_SMAT_fac	13	Nevada	NV
13	2013	Med_SMAT_fac	19	Georgia	GA
53	2013	Med_SMAT_fac	41	Washington	WA
27	2013	Med_SMAT_fac	26	Minnesota	MN
00	2013	Med_SMAT_fac	1878	United States	US
34	2013	Med_SMAT_fac	46	New Jersey	NJ
49	2013	Med_SMAT_fac	18	Utah	UT
18	2013	Med_SMAT_fac	24	Indiana	IN
46	2013	Med_SMAT_fac	4	South Dakota	SD
45	2013	Med_SMAT_fac	8	South Carolina	SC
38	2013	Med_SMAT_fac	3	North Dakota	ND
22	2013	Med_SMAT_fac	4	Louisiana	LA
33	2013	Med_SMAT_fac	11	New Hampshire	NH
56	2013	Med_SMAT_fac	4	Wyoming	WY
37	2013	Med_SMAT_fac	55	North Carolina	NC
28	2013	Med_SMAT_fac	7	Mississippi	MS
11	2013	Med_SMAT_fac	8	District of Columbia	DC
05	2013	Med_SMAT_fac	2	Arkansas	AR
41	2013	Med_SMAT_fac	22	Oregon	OR
55	2013	Med_SMAT_fac	45	Wisconsin	WI
44	2013	Med_SMAT_fac	23	Rhode Island	RI
35	2013	Med_SMAT_fac	19	New Mexico	NM
17	2013	Med_SMAT_fac	74	Illinois	IL
26	2013	Med_SMAT_fac	64	Michigan	MI
36	2013	Med_SMAT_fac	382	New York	NY
15	2013	Med_SMAT_fac	6	Hawaii	HI
47	2013	Med_SMAT_fac	9	Tennessee	TN
40	2013	Med_SMAT_fac	10	Oklahoma	OK
21	2013	Med_SMAT_fac	10	Kentucky	KY
39	2013	Med_SMAT_fac	57	Ohio	OH
12	2013	Med_SMAT_fac	43	Florida	FL
29	2013	Med_SMAT_fac	27	Missouri	MO
51	2013	Med_SMAT_fac	24	Virginia	VA
72	2013	Med_SMAT_fac	1	Puerto Rico	PR
31	2013	Med_SMAT_fac	6	Nebraska	NE
24	2013	Med_TMAT_fac	30	Maryland	MD
04	2013	Med_TMAT_fac	11	Arizona	AZ
50	2013	Med_TMAT_fac	6	Vermont	VT
42	2013	Med_TMAT_fac	21	Pennsylvania	PA
10	2013	Med_TMAT_fac	6	Delaware	DE
01	2013	Med_TMAT_fac	4	Alabama	AL
09	2013	Med_TMAT_fac	13	Connecticut	CT
16	2013	Med_TMAT_fac	1	Idaho	ID
48	2013	Med_TMAT_fac	7	Texas	TX
19	2013	Med_TMAT_fac	0	Iowa	IA
54	2013	Med_TMAT_fac	4	West Virginia	WV
02	2013	Med_TMAT_fac	0	Alaska	AK
23	2013	Med_TMAT_fac	2	Maine	ME
06	2013	Med_TMAT_fac	49	California	CA
30	2013	Med_TMAT_fac	0	Montana	MT
08	2013	Med_TMAT_fac	5	Colorado	CO
25	2013	Med_TMAT_fac	22	Massachusetts	MA
20	2013	Med_TMAT_fac	0	Kansas	KS
32	2013	Med_TMAT_fac	5	Nevada	NV
13	2013	Med_TMAT_fac	1	Georgia	GA
53	2013	Med_TMAT_fac	4	Washington	WA
27	2013	Med_TMAT_fac	5	Minnesota	MN
00	2013	Med_TMAT_fac	358	United States	US
34	2013	Med_TMAT_fac	11	New Jersey	NJ
49	2013	Med_TMAT_fac	9	Utah	UT
18	2013	Med_TMAT_fac	2	Indiana	IN
46	2013	Med_TMAT_fac	0	South Dakota	SD
45	2013	Med_TMAT_fac	2	South Carolina	SC
38	2013	Med_TMAT_fac	0	North Dakota	ND
22	2013	Med_TMAT_fac	0	Louisiana	LA
33	2013	Med_TMAT_fac	3	New Hampshire	NH
56	2013	Med_TMAT_fac	0	Wyoming	WY
37	2013	Med_TMAT_fac	8	North Carolina	NC
28	2013	Med_TMAT_fac	0	Mississippi	MS
11	2013	Med_TMAT_fac	1	District of Columbia	DC
05	2013	Med_TMAT_fac	0	Arkansas	AR
41	2013	Med_TMAT_fac	5	Oregon	OR
55	2013	Med_TMAT_fac	7	Wisconsin	WI
44	2013	Med_TMAT_fac	6	Rhode Island	RI
35	2013	Med_TMAT_fac	2	New Mexico	NM
17	2013	Med_TMAT_fac	9	Illinois	IL
26	2013	Med_TMAT_fac	15	Michigan	MI
36	2013	Med_TMAT_fac	55	New York	NY
15	2013	Med_TMAT_fac	2	Hawaii	HI
47	2013	Med_TMAT_fac	0	Tennessee	TN
40	2013	Med_TMAT_fac	0	Oklahoma	OK
21	2013	Med_TMAT_fac	1	Kentucky	KY
39	2013	Med_TMAT_fac	6	Ohio	OH
12	2013	Med_TMAT_fac	14	Florida	FL
29	2013	Med_TMAT_fac	0	Missouri	MO
51	2013	Med_TMAT_fac	4	Virginia	VA
72	2013	Med_TMAT_fac	0	Puerto Rico	PR
31	2013	Med_TMAT_fac	0	Nebraska	NE
24	2013	Med_AMAT_fac	0	Maryland	MD
04	2013	Med_AMAT_fac	0	Arizona	AZ
50	2013	Med_AMAT_fac	0	Vermont	VT
42	2013	Med_AMAT_fac	0	Pennsylvania	PA
10	2013	Med_AMAT_fac	0	Delaware	DE
01	2013	Med_AMAT_fac	0	Alabama	AL
09	2013	Med_AMAT_fac	0	Connecticut	CT
16	2013	Med_AMAT_fac	0	Idaho	ID
48	2013	Med_AMAT_fac	0	Texas	TX
19	2013	Med_AMAT_fac	0	Iowa	IA
54	2013	Med_AMAT_fac	0	West Virginia	WV
02	2013	Med_AMAT_fac	0	Alaska	AK
23	2013	Med_AMAT_fac	0	Maine	ME
06	2013	Med_AMAT_fac	0	California	CA
30	2013	Med_AMAT_fac	0	Montana	MT
08	2013	Med_AMAT_fac	0	Colorado	CO
25	2013	Med_AMAT_fac	0	Massachusetts	MA
20	2013	Med_AMAT_fac	0	Kansas	KS
32	2013	Med_AMAT_fac	0	Nevada	NV
13	2013	Med_AMAT_fac	0	Georgia	GA
53	2013	Med_AMAT_fac	0	Washington	WA
27	2013	Med_AMAT_fac	0	Minnesota	MN
00	2013	Med_AMAT_fac	0	United States	US
34	2013	Med_AMAT_fac	0	New Jersey	NJ
49	2013	Med_AMAT_fac	0	Utah	UT
18	2013	Med_AMAT_fac	0	Indiana	IN
46	2013	Med_AMAT_fac	0	South Dakota	SD
45	2013	Med_AMAT_fac	0	South Carolina	SC
38	2013	Med_AMAT_fac	0	North Dakota	ND
22	2013	Med_AMAT_fac	0	Louisiana	LA
33	2013	Med_AMAT_fac	0	New Hampshire	NH
56	2013	Med_AMAT_fac	0	Wyoming	WY
37	2013	Med_AMAT_fac	0	North Carolina	NC
28	2013	Med_AMAT_fac	0	Mississippi	MS
11	2013	Med_AMAT_fac	0	District of Columbia	DC
05	2013	Med_AMAT_fac	0	Arkansas	AR
41	2013	Med_AMAT_fac	0	Oregon	OR
55	2013	Med_AMAT_fac	0	Wisconsin	WI
44	2013	Med_AMAT_fac	0	Rhode Island	RI
35	2013	Med_AMAT_fac	0	New Mexico	NM
17	2013	Med_AMAT_fac	0	Illinois	IL
26	2013	Med_AMAT_fac	0	Michigan	MI
36	2013	Med_AMAT_fac	0	New York	NY
15	2013	Med_AMAT_fac	0	Hawaii	HI
47	2013	Med_AMAT_fac	0	Tennessee	TN
40	2013	Med_AMAT_fac	0	Oklahoma	OK
21	2013	Med_AMAT_fac	0	Kentucky	KY
39	2013	Med_AMAT_fac	0	Ohio	OH
12	2013	Med_AMAT_fac	0	Florida	FL
29	2013	Med_AMAT_fac	0	Missouri	MO
51	2013	Med_AMAT_fac	0	Virginia	VA
72	2013	Med_AMAT_fac	0	Puerto Rico	PR
31	2013	Med_AMAT_fac	0	Nebraska	NE
24	2005	SA_fac	310	Maryland	MD
04	2005	SA_fac	144	Arizona	AZ
50	2005	SA_fac	30	Vermont	VT
42	2005	SA_fac	368	Pennsylvania	PA
10	2005	SA_fac	37	Delaware	DE
01	2005	SA_fac	84	Alabama	AL
09	2005	SA_fac	176	Connecticut	CT
16	2005	SA_fac	66	Idaho	ID
48	2005	SA_fac	490	Texas	TX
19	2005	SA_fac	87	Iowa	IA
54	2005	SA_fac	66	West Virginia	WV
02	2005	SA_fac	50	Alaska	AK
23	2005	SA_fac	164	Maine	ME
06	2005	SA_fac	1547	California	CA
30	2005	SA_fac	34	Montana	MT
08	2005	SA_fac	370	Colorado	CO
25	2005	SA_fac	229	Massachusetts	MA
20	2005	SA_fac	176	Kansas	KS
32	2005	SA_fac	53	Nevada	NV
13	2005	SA_fac	161	Georgia	GA
53	2005	SA_fac	293	Washington	WA
27	2005	SA_fac	226	Minnesota	MN
00	2005	SA_fac	11059	United States	US
34	2005	SA_fac	267	New Jersey	NJ
49	2005	SA_fac	104	Utah	UT
18	2005	SA_fac	281	Indiana	IN
46	2005	SA_fac	41	South Dakota	SD
45	2005	SA_fac	80	South Carolina	SC
38	2005	SA_fac	45	North Dakota	ND
22	2005	SA_fac	124	Louisiana	LA
33	2005	SA_fac	43	New Hampshire	NH
56	2005	SA_fac	39	Wyoming	WY
37	2005	SA_fac	253	North Carolina	NC
28	2005	SA_fac	79	Mississippi	MS
11	2005	SA_fac	46	District of Columbia	DC
05	2005	SA_fac	44	Arkansas	AR
41	2005	SA_fac	186	Oregon	OR
55	2005	SA_fac	205	Wisconsin	WI
44	2005	SA_fac	49	Rhode Island	RI
35	2005	SA_fac	59	New Mexico	NM
17	2005	SA_fac	534	Illinois	IL
26	2005	SA_fac	487	Michigan	MI
36	2005	SA_fac	960	New York	NY
15	2005	SA_fac	78	Hawaii	HI
47	2005	SA_fac	154	Tennessee	TN
40	2005	SA_fac	119	Oklahoma	OK
21	2005	SA_fac	284	Kentucky	KY
39	2005	SA_fac	398	Ohio	OH
12	2005	SA_fac	400	Florida	FL
29	2005	SA_fac	167	Missouri	MO
51	2005	SA_fac	118	Virginia	VA
72	2005	SA_fac	168	Puerto Rico	PR
31	2005	SA_fac	83	Nebraska	NE
24	2005	SMAT_fac	47	Maryland	MD
04	2005	SMAT_fac	25	Arizona	AZ
50	2005	SMAT_fac	2	Vermont	VT
42	2005	SMAT_fac	44	Pennsylvania	PA
10	2005	SMAT_fac	6	Delaware	DE
01	2005	SMAT_fac	18	Alabama	AL
09	2005	SMAT_fac	40	Connecticut	CT
16	2005	SMAT_fac	0	Idaho	ID
48	2005	SMAT_fac	64	Texas	TX
19	2005	SMAT_fac	2	Iowa	IA
54	2005	SMAT_fac	3	West Virginia	WV
02	2005	SMAT_fac	3	Alaska	AK
23	2005	SMAT_fac	5	Maine	ME
06	2005	SMAT_fac	116	California	CA
30	2005	SMAT_fac	0	Montana	MT
08	2005	SMAT_fac	10	Colorado	CO
25	2005	SMAT_fac	50	Massachusetts	MA
20	2005	SMAT_fac	5	Kansas	KS
32	2005	SMAT_fac	10	Nevada	NV
13	2005	SMAT_fac	23	Georgia	GA
53	2005	SMAT_fac	15	Washington	WA
27	2005	SMAT_fac	9	Minnesota	MN
00	2005	SMAT_fac	1028	United States	US
34	2005	SMAT_fac	32	New Jersey	NJ
49	2005	SMAT_fac	6	Utah	UT
18	2005	SMAT_fac	10	Indiana	IN
46	2005	SMAT_fac	0	South Dakota	SD
45	2005	SMAT_fac	9	South Carolina	SC
38	2005	SMAT_fac	0	North Dakota	ND
22	2005	SMAT_fac	13	Louisiana	LA
33	2005	SMAT_fac	4	New Hampshire	NH
56	2005	SMAT_fac	0	Wyoming	WY
37	2005	SMAT_fac	22	North Carolina	NC
28	2005	SMAT_fac	0	Mississippi	MS
11	2005	SMAT_fac	10	District of Columbia	DC
05	2005	SMAT_fac	2	Arkansas	AR
41	2005	SMAT_fac	11	Oregon	OR
55	2005	SMAT_fac	10	Wisconsin	WI
44	2005	SMAT_fac	14	Rhode Island	RI
35	2005	SMAT_fac	6	New Mexico	NM
17	2005	SMAT_fac	52	Illinois	IL
26	2005	SMAT_fac	29	Michigan	MI
36	2005	SMAT_fac	199	New York	NY
15	2005	SMAT_fac	3	Hawaii	HI
47	2005	SMAT_fac	6	Tennessee	TN
40	2005	SMAT_fac	3	Oklahoma	OK
21	2005	SMAT_fac	9	Kentucky	KY
39	2005	SMAT_fac	11	Ohio	OH
12	2005	SMAT_fac	35	Florida	FL
29	2005	SMAT_fac	9	Missouri	MO
51	2005	SMAT_fac	17	Virginia	VA
72	2005	SMAT_fac	7	Puerto Rico	PR
31	2005	SMAT_fac	1	Nebraska	NE
24	2005	TMAT_fac	0	Maryland	MD
04	2005	TMAT_fac	0	Arizona	AZ
50	2005	TMAT_fac	0	Vermont	VT
42	2005	TMAT_fac	0	Pennsylvania	PA
10	2005	TMAT_fac	0	Delaware	DE
01	2005	TMAT_fac	0	Alabama	AL
09	2005	TMAT_fac	0	Connecticut	CT
16	2005	TMAT_fac	0	Idaho	ID
48	2005	TMAT_fac	0	Texas	TX
